word_index	y_top	y_bottom	x_left	x_right	word
0	190	242	95	189	Alfred
1	190	242	189	280	Nobel,
2	190	242	280	332	the
3	190	242	332	436	Swedish
4	190	242	436	540	chemist
5	190	242	540	592	and
6	190	242	592	722	inventor,
7	190	242	722	761	is
8	190	242	761	826	best
9	190	242	826	904	known
10	190	242	904	956	for
11	190	242	956	1008	his
12	190	242	1008	1142	invention
13	242	293	95	137	of
14	242	293	137	267	dynamite,
15	242	293	267	345	which
16	242	293	345	540	revolutionized
17	242	293	540	592	the
18	242	293	592	670	field
19	242	293	670	709	of
20	242	293	709	800	mining
21	242	293	800	852	and
22	242	293	852	1034	construction.
23	242	293	1034	1077	In
24	293	342	95	215	addition
25	293	342	215	254	to
26	293	342	254	306	his
27	293	342	306	449	scientific
28	293	342	449	644	contributions,
29	293	342	644	722	Nobel
30	293	342	722	761	is
31	293	342	761	826	also
32	293	342	826	878	the
33	293	342	878	995	namesake
34	293	342	995	1034	of
35	293	342	1034	1090	the
36	342	393	95	254	prestigious
37	342	393	254	332	Nobel
38	342	393	332	423	Prize,
39	342	393	423	462	an
40	342	393	462	553	annual
41	342	393	553	631	award
42	342	393	631	696	that
43	342	393	696	839	recognizes
44	342	393	839	995	individuals
45	342	393	995	1047	who
46	342	393	1047	1116	have
47	393	443	95	163	made
48	393	443	163	319	outstanding
49	393	443	319	488	achievements
50	393	443	488	527	in
51	393	443	527	631	various
52	393	443	631	722	fields
53	393	443	722	787	such
54	393	443	787	826	as
55	393	443	826	943	physics,
56	393	443	943	1090	chemistry,
57	443	496	95	228	medicine,
58	443	496	228	384	literature,
59	443	496	384	436	and
60	443	496	436	531	peace.
