word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	LinkedIn
1	190	243	215	254	is
2	190	243	254	280	a
3	190	243	280	371	social
4	190	243	371	449	media
5	190	243	449	566	platform
6	190	243	566	618	for
7	190	243	618	813	professionals,
8	190	243	813	917	founded
9	190	243	917	956	in
10	190	243	956	1021	2003
11	190	243	1021	1073	and
12	190	243	1073	1129	now
13	243	293	95	176	owned
14	243	293	176	215	by
15	243	293	215	358	Microsoft.
16	243	293	358	397	It
17	243	293	397	475	helps
18	243	293	475	527	job
19	243	293	527	631	seekers
20	243	293	631	683	and
21	243	293	683	813	employers
22	243	293	813	852	to
23	243	293	852	969	network,
24	243	293	969	1051	share
25	293	343	95	267	information,
26	293	343	267	319	and
27	293	343	319	384	find
28	293	343	384	579	opportunities.
29	293	343	579	618	It
30	293	343	618	670	has
31	293	343	670	735	over
32	293	343	735	787	900
33	293	343	787	891	million
34	293	343	891	995	members
35	293	343	995	1060	from
36	293	343	1060	1155	around
37	343	393	95	150	the
38	343	393	150	245	world.
