word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	254	Competition
1	190	243	254	306	can
2	190	243	306	345	be
3	190	243	345	371	a
4	190	243	371	449	great
5	190	243	449	579	motivator
6	190	243	579	631	and
7	190	243	631	696	help
8	190	243	696	852	individuals
9	190	243	852	891	to
10	190	243	891	969	reach
11	190	243	969	1047	their
12	190	243	1047	1142	goals,
13	243	293	95	150	but
14	243	293	150	189	it
15	243	293	189	241	can
16	243	293	241	306	also
17	243	293	306	371	lead
18	243	293	371	410	to
19	243	293	410	501	stress
20	243	293	501	553	and
21	243	293	553	670	turmoil.
22	243	293	670	709	It
23	243	293	709	748	is
24	243	293	748	878	important
25	243	293	878	917	to
26	243	293	917	982	find
27	243	293	982	1034	the
28	243	293	1034	1116	right
29	293	343	95	202	balance
30	293	343	202	306	between
31	293	343	306	410	healthy
32	293	343	410	566	competition
33	293	343	566	618	and
34	293	343	618	800	understanding
35	293	343	800	865	that
36	293	343	865	943	there
37	293	343	943	995	are
38	293	343	995	1060	both
39	293	343	1060	1168	winners
40	343	393	95	150	and
41	343	393	150	254	losers.
42	343	393	254	371	Learning
43	343	393	371	436	from
44	343	393	436	527	losses
45	343	393	527	579	and
46	343	393	579	657	using
47	343	393	657	722	them
48	343	393	722	761	to
49	343	393	761	865	improve
50	343	393	865	917	can
51	343	393	917	982	help
52	343	393	982	1142	individuals
53	393	446	95	137	to
54	393	446	137	202	grow
55	393	446	202	254	and
56	393	446	254	375	succeed.
