word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	358	hypothetical
3	190	243	358	475	scenario
4	190	243	475	553	where
5	190	243	553	631	Earth
6	190	243	631	670	is
7	190	243	670	709	no
8	190	243	709	800	longer
9	190	243	800	865	able
10	190	243	865	904	to
11	190	243	904	1008	sustain
12	190	243	1008	1086	human
13	190	243	1086	1168	life,
14	243	293	95	163	Mars
15	243	293	163	241	would
16	243	293	241	280	be
17	243	293	280	332	the
18	243	293	332	397	most
19	243	293	397	488	viable
20	243	293	488	579	option
21	243	293	579	631	for
22	243	293	631	748	humanity
23	243	293	748	787	to
24	243	293	787	904	continue
25	243	293	904	1008	living.
26	243	293	1008	1073	Here
27	243	293	1073	1129	are
28	293	367	95	150	the
29	293	367	150	254	general
30	293	367	254	371	measures
31	293	367	371	436	that
32	293	367	436	514	would
33	293	367	514	579	need
34	293	367	579	618	to
35	293	367	618	657	be
36	293	367	657	817	undertaken:
37	367	443	95	137	1.
38	367	443	137	332	**Establishing
39	367	443	332	358	a
40	367	443	358	488	Permanent
41	367	443	488	566	Human
42	367	443	566	722	Presence**:
43	367	443	722	774	The
44	367	443	774	852	first
45	367	443	852	917	step
46	367	443	917	995	would
47	367	443	995	1034	be
48	367	443	1034	1077	to
49	443	493	95	228	establish
50	443	493	228	254	a
51	443	493	254	384	permanent
52	443	493	384	462	human
53	443	493	462	579	presence
54	443	493	579	618	on
55	443	493	618	696	Mars.
56	443	493	696	761	This
57	443	493	761	839	would
58	443	493	839	943	involve
59	443	493	943	1047	setting
60	443	493	1047	1086	up
61	443	493	1086	1116	a
62	493	543	95	163	base
63	493	543	163	228	camp
64	493	543	228	267	or
65	493	543	267	358	colony
66	493	543	358	436	where
67	493	543	436	527	humans
68	493	543	527	579	can
69	493	543	579	644	live
70	493	543	644	696	and
71	493	543	696	774	work.
72	493	543	774	826	The
73	493	543	826	891	base
74	493	543	891	956	camp
75	493	543	956	1034	would
76	493	543	1034	1099	need
77	493	543	1099	1142	to
78	543	593	95	137	be
79	543	593	137	254	equipped
80	543	593	254	319	with
81	543	593	319	371	all
82	543	593	371	423	the
83	543	593	423	553	necessary
84	543	593	553	696	facilities
85	543	593	696	748	for
86	543	593	748	878	survival,
87	543	593	878	1008	including
88	543	593	1008	1103	living
89	593	646	95	228	quarters,
90	593	646	228	293	food
91	593	646	293	449	production,
92	593	646	449	527	water
93	593	646	527	631	supply,
94	593	646	631	683	and
95	593	646	683	761	waste
96	593	646	761	921	management.
