word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	267	small
3	190	243	267	332	town
4	190	243	332	371	of
5	190	243	371	566	Culinaryville,
6	190	243	566	644	there
7	190	243	644	696	was
8	190	243	696	722	a
9	190	243	722	813	bakery
10	190	243	813	891	known
11	190	243	891	943	for
12	190	243	943	995	its
13	190	243	995	1142	delectable
14	243	293	95	228	pastries.
15	243	293	228	306	Every
16	243	293	306	423	morning,
17	243	293	423	475	the
18	243	293	475	553	aroma
19	243	293	553	592	of
20	243	293	592	696	freshly
21	243	293	696	774	baked
22	243	293	774	852	bread
23	243	293	852	904	and
24	243	293	904	982	sweet
25	243	293	982	1073	treats
26	243	293	1073	1155	would
27	293	343	95	163	waft
28	293	343	163	267	through
29	293	343	267	319	the
30	293	343	319	436	streets,
31	293	343	436	527	making
32	293	343	527	670	everyone's
33	293	343	670	748	mouth
34	293	343	748	839	water.
35	293	343	839	891	One
36	293	343	891	956	day,
37	293	343	956	982	a
38	293	343	982	1103	passerby
39	343	393	95	228	overheard
40	343	393	228	254	a
41	343	393	254	423	conversation
42	343	393	423	501	about
43	343	393	501	553	the
44	343	393	553	670	bakery's
45	343	393	670	761	famous
46	343	393	761	878	cinnamon
47	343	393	878	969	rolls.
48	343	393	969	1021	The
49	343	393	1021	1103	words
50	393	443	95	189	"""warm,"
51	393	443	189	280	gooey,
52	393	443	280	332	and
53	393	443	332	449	drizzled
54	393	443	449	514	with
55	393	443	514	605	"icing"""
56	393	443	605	670	were
57	393	443	670	722	all
58	393	443	722	761	it
59	393	443	761	826	took
60	393	443	826	865	to
61	393	443	865	930	make
62	393	443	930	995	them
63	393	443	995	1073	crave
64	393	443	1073	1142	one.
65	443	496	95	163	They
66	443	496	163	267	hurried
67	443	496	267	306	to
68	443	496	306	358	the
69	443	496	358	449	bakery
70	443	496	449	501	and
71	443	496	501	605	enjoyed
72	443	496	605	657	the
73	443	496	657	722	most
74	443	496	722	865	satisfying
75	443	496	865	995	breakfast
76	443	496	995	1077	ever.
