word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	202	Auguste
1	190	243	202	293	Comte,
2	190	243	293	345	the
3	190	243	345	436	father
4	190	243	436	475	of
5	190	243	475	618	sociology,
6	190	243	618	735	believed
7	190	243	735	800	that
8	190	243	800	917	altruism
9	190	243	917	969	and
10	190	243	969	1142	selflessness
11	243	293	95	163	were
12	243	293	163	293	essential
13	243	293	293	345	for
14	243	293	345	397	the
15	243	293	397	553	development
16	243	293	553	592	of
17	243	293	592	709	society.
18	243	293	709	748	He
19	243	293	748	839	argued
20	243	293	839	904	that
21	243	293	904	982	these
22	243	293	982	1086	virtues
23	243	293	1086	1155	were
24	293	343	95	228	necessary
25	293	343	228	280	for
26	293	343	280	332	the
27	293	343	332	514	establishment
28	293	343	514	553	of
29	293	343	553	722	reciprocity,
30	293	343	722	800	which
31	293	343	800	839	in
32	293	343	839	904	turn
33	293	343	904	956	led
34	293	343	956	995	to
35	293	343	995	1090	social
36	343	393	95	215	cohesion
37	343	393	215	267	and
38	343	393	267	397	progress.
39	343	393	397	501	Comte's
40	343	393	501	644	biological
41	343	393	644	813	observations
42	343	393	813	852	of
43	343	393	852	904	the
44	343	393	904	1008	natural
45	343	393	1008	1086	world
46	343	393	1086	1155	also
47	393	443	95	241	influenced
48	393	443	241	293	his
49	393	443	293	371	views
50	393	443	371	410	on
51	393	443	410	501	social
52	393	443	501	631	behavior,
53	393	443	631	670	as
54	393	443	670	709	he
55	393	443	709	826	believed
56	393	443	826	891	that
57	393	443	891	943	the
58	393	443	943	1008	same
59	393	443	1008	1155	principles
60	443	493	95	163	that
61	443	493	163	280	governed
62	443	493	280	332	the
63	443	493	332	449	survival
64	443	493	449	488	of
65	443	493	488	618	organisms
66	443	493	618	657	in
67	443	493	657	709	the
68	443	493	709	774	wild
69	443	493	774	852	could
70	443	493	852	891	be
71	443	493	891	995	applied
72	443	493	995	1034	to
73	443	493	1034	1116	human
74	493	543	95	241	societies.
75	493	543	241	280	In
76	493	543	280	332	his
77	493	543	332	410	view,
78	493	543	410	527	altruism
79	493	543	527	579	and
80	493	543	579	748	selflessness
81	493	543	748	813	were
82	493	543	813	865	key
83	493	543	865	904	to
84	493	543	904	1021	ensuring
85	493	543	1021	1077	the
86	543	596	95	215	survival
87	543	596	215	267	and
88	543	596	267	371	success
89	543	596	371	410	of
90	543	596	410	462	the
91	543	596	462	566	species
92	543	596	566	605	as
93	543	596	605	631	a
94	543	596	631	726	whole.
