word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	202	New
2	190	243	202	267	York
3	190	243	267	332	City
4	190	243	332	423	Ballet
5	190	243	423	501	Board
6	190	243	501	540	of
7	190	243	540	670	Directors
8	190	243	670	722	has
9	190	243	722	852	appointed
10	190	243	852	891	an
11	190	243	891	995	interim
12	190	243	995	1060	team
13	190	243	1060	1103	to
14	243	293	95	202	oversee
15	243	293	202	254	the
16	243	293	254	371	artistic
17	243	293	371	475	aspects
18	243	293	475	514	of
19	243	293	514	566	the
20	243	293	566	670	company
21	243	293	670	761	during
22	243	293	761	852	ballet
23	243	293	852	943	master
24	243	293	943	982	in
25	243	293	982	1060	chief
26	243	293	1060	1142	Peter
27	293	343	95	215	Martins'
28	293	343	215	293	leave
29	293	343	293	332	of
30	293	343	332	436	absence
31	293	343	436	501	amid
32	293	343	501	540	an
33	293	343	540	657	internal
34	293	343	657	839	investigation
35	293	343	839	904	into
36	293	343	904	995	sexual
37	293	343	995	1142	harassment
38	343	416	95	271	accusations.
39	416	493	95	215	Martins,
40	416	493	215	267	who
41	416	493	267	319	has
42	416	493	319	384	been
43	416	493	384	449	with
44	416	493	449	501	the
45	416	493	501	605	company
46	416	493	605	657	for
47	416	493	657	722	over
48	416	493	722	761	30
49	416	493	761	852	years,
50	416	493	852	904	has
51	416	493	904	969	been
52	416	493	969	1073	accused
53	416	493	1073	1116	of
54	493	543	95	189	sexual
55	493	543	189	332	harassment
56	493	543	332	371	by
57	493	543	371	475	several
58	493	543	475	579	dancers
59	493	543	579	631	and
60	493	543	631	709	staff
61	493	543	709	826	members.
62	493	543	826	878	The
63	493	543	878	1034	allegations
64	493	543	1034	1142	include
65	543	593	95	280	inappropriate
66	543	593	280	410	touching,
67	543	593	410	527	unwanted
68	543	593	527	657	advances,
69	543	593	657	709	and
70	543	593	709	826	creating
71	543	593	826	852	a
72	543	593	852	956	hostile
73	543	593	956	1025	work
74	593	666	95	271	environment.
75	666	743	95	150	The
76	666	743	150	228	board
77	666	743	228	267	of
78	666	743	267	397	directors
79	666	743	397	449	has
80	666	743	449	527	taken
81	666	743	527	579	the
82	666	743	579	735	allegations
83	666	743	735	800	very
84	666	743	800	930	seriously
85	666	743	930	982	and
86	666	743	982	1034	has
87	666	743	1034	1155	launched
88	743	793	95	137	an
89	743	793	137	254	internal
90	743	793	254	436	investigation
91	743	793	436	501	into
92	743	793	501	553	the
93	743	793	553	657	matter.
94	743	793	657	696	In
95	743	793	696	748	the
96	743	793	748	878	meantime,
97	743	793	878	943	they
98	743	793	943	1008	have
99	743	793	1008	1142	appointed
100	793	846	95	137	an
101	793	846	137	241	interim
102	793	846	241	306	team
103	793	846	306	345	to
104	793	846	345	449	oversee
105	793	846	449	501	the
106	793	846	501	618	artistic
107	793	846	618	722	aspects
108	793	846	722	761	of
109	793	846	761	813	the
110	793	846	813	934	company.
