word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	discovery
2	190	243	280	319	of
3	190	243	319	345	a
4	190	243	345	436	hidden
5	190	243	436	501	room
6	190	243	501	540	in
7	190	243	540	618	one's
8	190	243	618	696	house
9	190	243	696	748	can
10	190	243	748	787	be
11	190	243	787	813	a
12	190	243	813	943	thrilling
13	190	243	943	995	and
14	190	243	995	1142	unexpected
15	243	293	95	254	experience.
16	243	293	254	280	I
17	243	293	280	332	had
18	243	293	332	423	always
19	243	293	423	501	lived
20	243	293	501	540	in
21	243	293	540	605	this
22	243	293	605	683	house
23	243	293	683	735	for
24	243	293	735	826	years,
25	243	293	826	878	but
26	243	293	878	904	I
27	243	293	904	982	never
28	243	293	982	1047	knew
29	243	293	1047	1116	that
30	293	343	95	176	there
31	293	343	176	228	was
32	293	343	228	254	a
33	293	343	254	345	hidden
34	293	343	345	410	door
35	293	343	410	501	behind
36	293	343	501	553	the
37	293	343	553	683	bookshelf
38	293	343	683	722	in
39	293	343	722	774	the
40	293	343	774	891	library.
41	293	343	891	943	One
42	293	343	943	1008	day,
43	293	343	1008	1034	I
44	293	343	1034	1090	was
45	343	393	95	202	looking
46	343	393	202	254	for
47	343	393	254	280	a
48	343	393	280	345	book
49	343	393	345	410	that
50	343	393	410	436	I
51	343	393	436	488	had
52	343	393	488	631	misplaced,
53	343	393	631	683	and
54	343	393	683	709	I
55	343	393	709	813	decided
56	343	393	813	852	to
57	343	393	852	917	move
58	343	393	917	969	the
59	343	393	969	1103	bookshelf
60	393	443	95	176	aside
61	393	443	176	228	and
62	393	443	228	280	see
63	393	443	280	345	what
64	393	443	345	397	was
65	393	443	397	488	behind
66	393	443	488	540	it.
67	393	443	540	579	To
68	393	443	579	618	my
69	393	443	618	748	surprise,
70	393	443	748	774	I
71	393	443	774	852	found
72	393	443	852	878	a
73	393	443	878	956	small
74	393	443	956	1060	opening
75	393	443	1060	1129	that
76	443	493	95	150	led
77	443	493	150	189	to
78	443	493	189	215	a
79	443	493	215	280	dark
80	443	493	280	332	and
81	443	493	332	410	dusty
82	443	493	410	488	room.
83	443	493	488	514	I
84	443	493	514	566	was
85	443	493	566	670	curious
86	443	493	670	722	and
87	443	493	722	891	adventurous,
88	443	493	891	930	so
89	443	493	930	956	I
90	443	493	956	1060	grabbed
91	443	493	1060	1090	a
92	493	568	95	241	flashlight
93	493	568	241	293	and
94	493	568	293	319	a
95	493	568	319	371	key
96	493	568	371	436	from
97	493	568	436	488	the
98	493	568	488	579	nearby
99	493	568	579	670	drawer
100	493	568	670	722	and
101	493	568	722	826	entered
102	493	568	826	878	the
103	493	568	878	960	room.
104	568	646	95	150	The
105	568	646	150	215	room
106	568	646	215	267	was
107	568	646	267	358	empty,
108	568	646	358	449	except
109	568	646	449	501	for
110	568	646	501	527	a
111	568	646	527	579	few
112	568	646	579	631	old
113	568	646	631	761	furniture
114	568	646	761	852	pieces
115	568	646	852	904	and
116	568	646	904	930	a
117	568	646	930	995	pile
118	568	646	995	1034	of
119	568	646	1034	1116	junk.
