word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	241	debate
2	190	243	241	306	over
3	190	243	306	371	what
4	190	243	371	410	is
5	190	243	410	475	more
6	190	243	475	618	important,
7	190	243	618	709	nature
8	190	243	709	748	or
9	190	243	748	865	nurture,
10	190	243	865	904	is
11	190	243	904	930	a
12	190	243	930	1099	longstanding
13	190	243	1099	1155	and
14	243	293	95	202	complex
15	243	293	202	254	one
16	243	293	254	293	in
17	243	293	293	345	the
18	243	293	345	423	field
19	243	293	423	462	of
20	243	293	462	618	psychology.
21	243	293	618	709	Nature
22	243	293	709	800	refers
23	243	293	800	839	to
24	243	293	839	891	the
25	243	293	891	995	genetic
26	243	293	995	1051	and
27	293	343	95	241	biological
28	293	343	241	345	factors
29	293	343	345	410	that
30	293	343	410	553	contribute
31	293	343	553	592	to
32	293	343	592	631	an
33	293	343	631	800	individual's
34	293	343	800	969	development,
35	293	343	969	1047	while
36	293	343	1047	1155	nurture
37	343	416	95	189	refers
38	343	416	189	228	to
39	343	416	228	280	the
40	343	416	280	462	environmental
41	343	416	462	514	and
42	343	416	514	605	social
43	343	416	605	765	influences.
44	416	493	95	137	In
45	416	493	137	228	recent
46	416	493	228	319	years,
47	416	493	319	397	there
48	416	493	397	449	has
49	416	493	449	514	been
50	416	493	514	540	a
51	416	493	540	618	shift
52	416	493	618	722	towards
53	416	493	722	748	a
54	416	493	748	813	more
55	416	493	813	930	balanced
56	416	493	930	1008	view,
57	416	493	1008	1155	suggesting
58	493	543	95	163	that
59	493	543	163	228	both
60	493	543	228	319	nature
61	493	543	319	371	and
62	493	543	371	475	nurture
63	493	543	475	540	play
64	493	543	540	644	crucial
65	493	543	644	722	roles
66	493	543	722	761	in
67	493	543	761	865	shaping
68	493	543	865	904	an
69	493	543	904	1077	individual's
70	543	596	95	202	traits,
71	543	596	202	332	behavior,
72	543	596	332	384	and
73	543	596	384	557	development.
