word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	228	night
2	190	243	228	293	sky,
3	190	243	293	319	a
4	190	243	319	410	canvas
5	190	243	410	492	vast,
6	243	293	95	163	With
7	243	293	163	241	stars
8	243	293	241	306	that
9	243	293	306	410	twinkle
10	243	293	410	462	and
11	243	293	462	566	planets
12	243	293	566	631	that
13	243	293	631	713	last.
14	293	343	95	124	A
15	293	343	124	189	moon
16	293	343	189	254	that
17	293	343	254	345	glows,
18	293	343	345	397	and
19	293	343	397	449	the
20	293	343	449	527	Milky
21	293	343	527	596	Way,
22	343	418	95	124	A
23	343	418	124	202	sight
24	343	418	202	241	so
25	343	418	241	423	breathtaking,
26	343	418	423	488	here
27	343	418	488	527	we
28	343	418	527	596	lay.
29	418	493	95	150	The
30	418	493	150	241	beauty
31	418	493	241	280	of
32	418	493	280	332	the
33	418	493	332	423	night,
34	418	493	423	462	so
35	418	493	462	570	serene,
36	493	543	95	124	A
37	493	543	124	241	peaceful
38	493	543	241	332	escape
39	493	543	332	397	from
40	493	543	397	488	life's
41	493	543	488	596	unseen.
42	543	593	95	150	The
43	543	593	150	202	sky
44	543	593	202	293	above,
45	543	593	293	319	a
46	543	593	319	384	work
47	543	593	384	423	of
48	543	593	423	492	art,
49	593	646	95	124	A
50	593	646	124	280	masterpiece
51	593	646	280	345	that
52	593	646	345	449	touches
53	593	646	449	501	the
54	593	646	501	596	heart.
