word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	202	Auguste
1	190	243	202	280	Comte
2	190	243	280	332	was
3	190	243	332	358	a
4	190	243	358	501	pioneering
5	190	243	501	657	sociologist
6	190	243	657	709	who
7	190	243	709	826	believed
8	190	243	826	891	that
9	190	243	891	1008	altruism
10	190	243	1008	1064	and
11	243	293	95	267	selflessness
12	243	293	267	332	were
13	243	293	332	462	essential
14	243	293	462	514	for
15	243	293	514	566	the
16	243	293	566	683	progress
17	243	293	683	722	of
18	243	293	722	839	society.
19	243	293	839	878	He
20	243	293	878	969	argued
21	243	293	969	1034	that
22	243	293	1034	1116	these
23	293	343	95	202	virtues
24	293	343	202	267	were
25	293	343	267	319	the
26	293	343	319	462	foundation
27	293	343	462	501	of
28	293	343	501	592	social
29	293	343	592	761	reciprocity,
30	293	343	761	839	which
31	293	343	839	878	in
32	293	343	878	943	turn
33	293	343	943	995	led
34	293	343	995	1038	to
35	343	393	95	241	biological
36	343	393	241	410	observations
37	343	393	410	475	that
38	343	393	475	553	could
39	343	393	553	592	be
40	343	393	592	657	used
41	343	393	657	696	to
42	343	393	696	800	improve
43	343	393	800	878	human
44	343	393	878	1034	conditions.
45	343	393	1034	1168	According
46	393	442	95	137	to
47	393	442	137	228	Comte,
48	393	442	228	293	when
49	393	442	293	449	individuals
50	393	442	449	501	act
51	393	442	501	540	in
52	393	442	540	592	the
53	393	442	592	657	best
54	393	442	657	787	interests
55	393	442	787	826	of
56	393	442	826	930	others,
57	393	442	930	969	it
58	393	442	969	1073	creates
59	393	442	1073	1103	a
60	442	493	95	215	positive
61	442	493	215	332	feedback
62	442	493	332	397	loop
63	442	493	397	462	that
64	442	493	462	579	benefits
65	442	493	579	696	everyone
66	442	493	696	826	involved.
67	442	493	826	891	This
68	442	493	891	943	can
69	442	493	943	982	be
70	442	493	982	1047	seen
71	442	493	1047	1086	in
72	442	493	1086	1142	the
73	493	543	95	150	way
74	493	543	150	215	that
75	493	543	215	280	acts
76	493	543	280	319	of
77	493	543	319	436	kindness
78	493	543	436	488	and
79	493	543	488	631	generosity
80	493	543	631	683	can
81	493	543	683	748	lead
82	493	543	748	787	to
83	493	543	787	891	greater
84	493	543	891	982	social
85	493	543	982	1099	cohesion
86	493	543	1099	1155	and
87	543	593	95	124	a
88	543	593	124	241	stronger
89	543	593	241	319	sense
90	543	593	319	358	of
91	543	593	358	501	community.
92	543	593	501	540	By
93	543	593	540	709	prioritizing
94	543	593	709	761	the
95	543	593	761	904	well-being
96	543	593	904	943	of
97	543	593	943	1051	others,
98	593	646	95	254	individuals
99	593	646	254	306	can
100	593	646	306	397	create
101	593	646	397	423	a
102	593	646	423	488	more
103	593	646	488	631	harmonious
104	593	646	631	683	and
105	593	646	683	787	healthy
106	593	646	787	908	society.
