word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	176	Piano
1	190	243	176	293	Teacher:
2	190	243	293	358	Good
3	190	243	358	475	morning,
4	190	243	475	553	young
5	190	243	553	618	man.
6	190	243	618	696	How's
7	190	243	696	761	your
8	190	243	761	878	practice
9	190	243	878	973	going?
10	243	293	95	215	Student:
11	243	293	215	267	Hi,
12	243	293	267	345	piano
13	243	293	345	462	teacher.
14	243	293	462	527	It's
15	243	293	527	605	going
16	243	293	605	683	okay,
17	243	293	683	709	I
18	243	293	709	826	suppose.
19	243	293	826	852	I
20	243	293	852	917	just
21	243	293	917	995	don't
22	243	293	995	1086	really
23	243	293	1086	1142	see
24	293	343	95	150	the
25	293	343	150	228	point
26	293	343	228	267	in
27	293	343	267	410	practicing
28	293	343	410	527	Mozart's
29	293	343	527	631	pieces.
30	293	343	631	735	They're
31	293	343	735	774	so
32	293	343	774	865	simple
33	293	343	865	917	and
34	293	343	917	1090	predictable.
35	343	393	95	176	Piano
36	343	393	176	293	Teacher:
37	343	393	293	319	I
38	343	393	319	371	see
39	343	393	371	449	where
40	343	393	449	540	you're
41	343	393	540	631	coming
42	343	393	631	709	from,
43	343	393	709	761	but
44	343	393	761	787	I
45	343	393	787	852	want
46	343	393	852	891	to
47	343	393	891	1021	challenge
48	343	393	1021	1073	you
49	343	393	1073	1116	to
50	393	443	95	176	think
51	393	443	176	202	a
52	393	443	202	293	little
53	393	443	293	384	deeper
54	393	443	384	462	about
55	393	443	462	579	Mozart's
56	393	443	579	674	music.
57	443	493	95	215	Student:
58	443	493	215	280	Why?
59	443	493	280	345	It's
60	443	493	345	410	just
61	443	493	410	436	a
62	443	493	436	514	bunch
63	443	493	514	553	of
64	443	493	553	644	scales
65	443	493	644	696	and
66	443	493	696	843	arpeggios.
67	493	543	95	176	Piano
68	493	543	176	293	Teacher:
69	493	543	293	358	Yes,
70	493	543	358	410	but
71	493	543	410	488	those
72	493	543	488	579	scales
73	493	543	579	631	and
74	493	543	631	761	arpeggios
75	493	543	761	813	are
76	493	543	813	865	the
77	493	543	865	982	building
78	493	543	982	1073	blocks
79	493	543	1073	1116	of
80	543	592	95	193	music.
