word_index	y_top	y_bottom	x_left	x_right	word
0	190	242	95	150	The
1	190	242	150	280	Byzantine
2	190	242	280	384	Empire,
3	190	242	384	449	also
4	190	242	449	527	known
5	190	242	527	566	as
6	190	242	566	618	the
7	190	242	618	722	Eastern
8	190	242	722	800	Roman
9	190	242	800	891	Empire
10	190	242	891	930	or
11	190	242	930	1073	Byzantium,
12	190	242	1073	1168	lasted
13	242	293	95	163	from
14	242	293	163	215	the
15	242	293	215	267	5th
16	242	293	267	371	century
17	242	293	371	410	AD
18	242	293	410	488	until
19	242	293	488	566	1453.
20	242	293	566	605	It
21	242	293	605	657	was
22	242	293	657	774	centered
23	242	293	774	813	in
24	242	293	813	1008	Constantinople
25	242	293	1008	1060	and
26	242	293	1060	1112	was
27	242	293	1112	1168	the
28	293	343	95	163	most
29	293	343	163	280	powerful
30	293	343	280	358	force
31	293	343	358	397	in
32	293	343	397	488	Europe
33	293	343	488	527	in
34	293	343	527	605	terms
35	293	343	605	644	of
36	293	343	644	761	economy,
37	293	343	761	878	culture,
38	293	343	878	930	and
39	293	343	930	1060	military.
40	293	343	1060	1116	Its
41	343	393	95	215	citizens
42	343	393	215	358	considered
43	343	393	358	501	themselves
44	343	393	501	592	Romans
45	343	393	592	644	and
46	343	393	644	683	it
47	343	393	683	735	was
48	343	393	735	800	only
49	343	393	800	878	after
50	343	393	878	930	its
51	343	393	930	982	end
52	343	393	982	1047	that
53	343	393	1047	1103	the
54	393	443	95	176	terms
55	393	443	176	319	"""Byzantine"
56	393	443	319	423	"Empire"""
57	393	443	423	475	and
58	393	443	475	592	"""Eastern"
59	393	443	592	670	Roman
60	393	443	670	774	"Empire"""
61	393	443	774	839	were
62	393	443	839	917	used.
63	393	443	917	1064	Historians
64	443	493	95	280	differentiate
65	443	493	280	319	it
66	443	493	319	384	from
67	443	493	384	488	Ancient
68	443	493	488	553	Rome
69	443	493	553	592	as
70	443	493	592	631	it
71	443	493	631	683	was
72	443	493	683	722	in
73	443	493	722	930	Constantinople,
74	443	493	930	982	had
75	443	493	982	1064	Greek
76	493	545	95	215	culture,
77	493	545	215	267	and
78	493	545	267	319	was
79	493	545	319	423	Eastern
80	493	545	423	540	Orthodox
81	493	545	540	687	Christian.
