word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	202	Answer:
1	190	243	202	267	With
2	190	243	267	345	Earth
3	190	243	345	423	being
4	190	243	423	514	unable
5	190	243	514	553	to
6	190	243	553	657	support
7	190	243	657	735	human
8	190	243	735	813	life,
9	190	243	813	865	the
10	190	243	865	930	next
11	190	243	930	1034	logical
12	190	243	1034	1099	step
13	190	243	1099	1155	for
14	243	293	95	202	mankind
15	243	293	202	241	is
16	243	293	241	280	to
17	243	293	280	397	colonize
18	243	293	397	475	Mars.
19	243	293	475	527	For
20	243	293	527	592	this
21	243	293	592	709	purpose,
22	243	293	709	813	massive
23	243	293	813	917	efforts
24	243	293	917	982	will
25	243	293	982	1047	have
26	243	293	1047	1086	to
27	243	293	1086	1129	be
28	293	343	95	163	made
29	293	343	163	202	in
30	293	343	202	254	the
31	293	343	254	345	fields
32	293	343	345	384	of
33	293	343	384	501	science,
34	293	343	501	657	technology,
35	293	343	657	709	and
36	293	343	709	878	engineering.
37	293	343	878	969	First,
38	293	343	969	995	a
39	293	343	995	1090	better
40	343	393	95	280	understanding
41	343	393	280	319	of
42	343	393	319	371	the
43	343	393	371	475	Martian
44	343	393	475	631	environment
45	343	393	631	696	will
46	343	393	696	735	be
47	343	393	735	865	required,
48	343	393	865	904	to
49	343	393	904	1034	determine
50	343	393	1034	1086	the
51	343	393	1086	1155	most
52	393	443	95	215	suitable
53	393	443	215	332	location
54	393	443	332	384	for
55	393	443	384	462	human
56	393	443	462	618	habitation.
57	393	443	618	670	The
58	393	443	670	813	challenges
59	393	443	813	852	to
60	393	443	852	891	be
61	393	443	891	1008	overcome
62	393	443	1008	1112	include
63	393	443	1112	1168	the
64	443	493	95	163	thin
65	443	493	163	319	atmosphere,
66	443	493	319	423	extreme
67	443	493	423	605	temperatures,
68	443	493	605	657	and
69	443	493	657	787	radiation
70	443	493	787	891	levels.
71	443	493	891	956	Once
72	443	493	956	1034	these
73	443	493	1034	1142	factors
74	493	543	95	150	are
75	493	543	150	228	taken
76	493	543	228	293	into
77	493	543	293	488	consideration,
78	493	543	488	540	the
79	493	543	540	670	necessary
80	493	543	670	865	infrastructure
81	493	543	865	943	needs
82	493	543	943	982	to
83	493	543	982	1025	be
84	543	593	95	267	established,
85	543	593	267	397	including
86	543	593	397	566	settlements,
87	543	593	566	761	transportation
88	543	593	761	878	systems,
89	543	593	878	956	power
90	543	593	956	1112	generation,
91	543	593	1112	1168	and
92	593	643	95	202	medical
93	593	643	202	358	facilities.
94	593	643	358	488	Moreover,
95	593	643	488	540	the
96	593	643	540	631	plants
97	593	643	631	683	and
98	593	643	683	787	animals
99	593	643	787	852	that
100	593	643	852	904	can
101	593	643	904	1008	sustain
102	593	643	1008	1073	life
103	593	643	1073	1155	would
104	643	693	95	163	need
105	643	693	163	202	to
106	643	693	202	241	be
107	643	693	241	384	researched
108	643	693	384	436	and
109	643	693	436	596	cultivated.
