word_index	y_top	y_bottom	x_left	x_right	word
0	190	242	95	150	The
1	190	242	150	293	Industrial
2	190	242	293	436	Revolution
3	190	242	436	488	was
4	190	242	488	514	a
5	190	242	514	605	period
6	190	242	605	644	of
7	190	242	644	722	major
8	190	242	722	813	social
9	190	242	813	865	and
10	190	242	865	982	economic
11	190	242	982	1073	change
12	190	242	1073	1142	that
13	242	293	95	176	began
14	242	293	176	215	in
15	242	293	215	267	the
16	242	293	267	332	late
17	242	293	332	397	18th
18	242	293	397	514	century,
19	242	293	514	605	marked
20	242	293	605	644	by
21	242	293	644	761	advances
22	242	293	761	800	in
23	242	293	800	956	technology,
24	242	293	956	1073	advances
25	242	293	1073	1116	in
26	293	343	95	280	manufacturing
27	293	343	280	423	processes,
28	293	343	423	475	and
29	293	343	475	527	the
30	293	343	527	683	development
31	293	343	683	722	of
32	293	343	722	774	new
33	293	343	774	878	methods
34	293	343	878	917	of
35	293	343	917	1047	producing
36	293	343	1047	1142	goods.
37	343	393	95	176	These
38	343	393	176	293	advances
39	343	393	293	345	led
40	343	393	345	384	to
41	343	393	384	410	a
42	343	393	410	488	shift
43	343	393	488	553	from
44	343	393	553	670	agrarian
45	343	393	670	800	economies
46	343	393	800	839	to
47	343	393	839	982	industrial
48	343	393	982	1064	ones,
49	393	443	95	228	increased
50	393	443	228	345	economic
51	393	443	345	527	productivity,
52	393	443	527	579	the
53	393	443	579	709	increased
54	393	443	709	761	use
55	393	443	761	800	of
56	393	443	800	930	machines,
57	393	443	930	982	the
58	393	443	982	1090	factory
59	443	493	95	202	system,
60	443	493	202	319	improved
61	443	493	319	514	transportation
62	443	493	514	644	networks,
63	443	493	644	774	increased
64	443	493	774	956	urbanization,
65	443	493	956	1008	and
66	443	493	1008	1155	population
67	493	543	95	202	growth.
68	493	543	202	241	To
69	493	543	241	319	cause
70	493	543	319	371	the
71	493	543	371	514	Industrial
72	493	543	514	657	Revolution
73	493	543	657	696	to
74	493	543	696	787	happen
75	493	543	787	826	in
76	493	543	826	943	reverse,
77	493	543	943	1021	these
78	493	543	1021	1090	same
79	543	596	95	202	changes
80	543	596	202	280	would
81	543	596	280	345	have
82	543	596	345	384	to
83	543	596	384	475	occur,
84	543	596	475	527	but
85	543	596	527	566	in
86	543	596	566	618	the
87	543	596	618	735	opposite
88	543	596	735	830	order.
