word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	228	Nostalgia
1	190	243	228	267	is
2	190	243	267	293	a
3	190	243	293	449	bittersweet
4	190	243	449	570	feeling,
5	243	293	95	124	A
6	243	293	124	176	mix
7	243	293	176	215	of
8	243	293	215	267	joy
9	243	293	267	319	and
10	243	293	319	401	pain,
11	293	343	95	215	Memories
12	293	343	215	254	of
13	293	343	254	280	a
14	293	343	280	345	time
15	293	343	345	410	that
16	293	343	410	462	was
17	293	343	462	527	both
18	293	343	527	592	good
19	293	343	592	644	and
20	293	343	644	713	bad,
21	343	418	95	124	A
22	343	418	124	189	time
23	343	418	189	254	that
24	343	418	254	293	we
25	343	418	293	345	can
26	343	418	345	423	never
27	343	418	423	531	regain.
28	418	493	95	150	The
29	418	493	150	267	laughter
30	418	493	267	319	and
31	418	493	319	371	the
32	418	493	371	466	tears,
33	493	542	95	150	The
34	493	542	150	254	moments
35	493	542	254	319	that
36	493	542	319	358	we
37	493	542	358	479	cherish,
38	542	592	95	150	The
39	542	592	150	267	memories
40	542	592	267	332	that
41	542	592	332	371	we
42	542	592	371	436	hold
43	542	592	436	518	dear,
44	592	646	95	150	The
45	592	646	150	215	ones
46	592	646	215	280	that
47	592	646	280	319	we
48	592	646	319	371	can
49	592	646	371	449	never
50	592	646	449	557	perish.
